날짜,현재유량,백분위값 10%,백분위값 25%,백분위값 50%,백분위값 75%,백분위값 90%
2019-12-15,1.85,0.408,1.03,2.22,12.4,42.888
2019-12-16,1.83,0.406,0.84,2.1,12.4,42.888
2019-12-17,1.85,0.44,0.79,2.13,7.61,46.784
2019-12-18,1.85,0.422,0.69,2,3.93,38.792
2019-12-19,1.85,0.529,0.805,1.925,4.58,41.57
2019-12-20,1.54,0.462,0.7575,2.015,3.92,41.324
2019-12-21,0.94,0.47,0.84,2,4.53,37.192
2019-12-22,0.90,0.506,0.87,2.46,5.33,51.44
2019-12-23,0.90,0.56,0.72,2.02,3.04,37.192
2019-12-24,0.90,0.276,0.63,1.1,2.58,51.44
2019-12-25,0.90,0.599,0.875,1.56,3.055,42.209
2019-12-26,0.90,0.501,0.74,1.69,2.755,41.012
2019-12-27,0.88,0.396,0.7325,1.86,2.575,39.633
2019-12-28,0.84,0.385,0.7325,2.015,4.3775,41.324
2019-12-29,0.84,0.488,0.7175,1.625,3.0075,41.324
2019-12-30,0.83,0.522,0.7425,1.575,3.63,41.324
2019-12-31,0.77,0.294,0.7475,1.58,3.2125,35.864
2020-01-01,0.78,0.55,0.71,1.56,2.46,7.61
2020-01-02,0.75,0.539,0.6775,1.14,2.46,7.61
2020-01-03,0.73,0.53,0.64,0.73,2.46,7.61
2020-01-04,0.73,0.31,0.64,0.86,2.46,7.61
2020-01-05,0.73,0.342,0.66,0.855,2.46,7.61
2020-01-06,0.73,0.328,0.61,0.725,2.46,7.61
2020-01-07,2.66,0.297,0.5875,0.72,2.61,7.61
2020-01-08,5.62,0.341,0.58,0.72,4.83,7.61
2020-01-09,2.32,0.22,0.54,0.7,2.46,7.61
2020-01-10,1.69,0.06,0.54,1.31,2.46,7.61
2020-01-11,1.40,0.21,0.57,1.12,2.46,7.61
2020-01-12,1.31,0.06,0.51,1.01,2.46,7.61
2020-01-13,1.14,0.38,0.55,1.03,7.61,26.42
2020-01-14,1.07,0.13,0.51,1.07,2.46,7.61
2020-01-15,1.04,0.072,0.5125,1,2.46,7.61
2020-01-16,1.01,0.076,0.5275,1.005,2.46,7.61
2020-01-17,0.92,0.103,0.505,0.935,2.46,24.539
2020-01-18,0.90,0.269,0.5025,0.94,2.46,7.61
2020-01-19,0.90,0.392,0.53,0.9,2.46,7.61
2020-01-20,0.90,0.445,0.51,0.825,2.46,7.61
2020-01-21,0.89,0.109,0.5,0.79,3.1525,7.61
2020-01-22,0.93,0.464,0.5175,0.86,2.7825,7.61
2020-01-23,0.89,0.327,0.5125,0.735,2.7825,7.61
2020-01-24,0.90,0.212,0.55,0.895,3.72,7.61
2020-01-25,0.87,0.511,0.5825,1.05,2.46,7.61
2020-01-26,1.01,0.43,0.5325,1.2,3.6525,7.61
2020-01-27,0.98,0.344,0.555,1.125,2.46,7.61
2020-01-28,8.04,0.471,0.54,1.105,3.735,7.997
2020-01-29,7.15,0.438,0.5325,1.125,2.825,7.61
2020-01-30,4.71,0.53,0.565,1.665,4.1425,7.61
2020-01-31,3.44,0.52,0.61,2,3.44,7.61
2020-02-01,2.72,0.521,0.55,1.68,3.81,7.61
2020-02-02,2.32,0.45,0.52,1.04,4.86,13.22
2020-02-03,1.99,0.24,0.52,1.01,3.1,8.186
2020-02-04,1.06,0.264,0.52,1,2.46,11.442
2020-02-05,1.01,0.314,0.49,0.72,2.46,11.442
2020-02-06,0.90,0.387,0.4875,0.8,2.535,11.921
2020-02-07,0.91,0.431,0.4925,0.815,2.46,11.921
2020-02-08,0.90,0.471,0.5475,0.845,2.345,11.921
2020-02-09,0.89,0.442,0.5575,0.97,2.55,11.921
2020-02-10,1.12,0.472,0.54,1.24,2.46,11.921
2020-02-11,1.71,0.463,0.525,1.1,2.46,11.921
2020-02-12,1.89,0.396,0.505,0.78,2.46,11.921
2020-02-13,2.02,0.436,0.555,1.3,2.46,11.442
2020-02-14,2.09,0.452,0.5525,1.67,2.46,11.921
2020-02-15,2.06,0.474,0.655,1.47,2.46,11.921
2020-02-16,2.58,0.49,0.625,1.46,2.55,12.023
2020-02-17,2.43,0.466,0.555,1.375,2.46,11.921
2020-02-18,2.39,0.446,0.5475,1.145,2.4725,10.963
2020-02-19,2.30,0.486,0.535,0.89,2.46,12.202
2020-02-20,2.03,0.444,0.53,0.89,2.46,16.464
2020-02-21,1.85,0.404,0.525,0.88,2.46,11.934
2020-02-22,1.85,0.438,0.57,1.73,2.46,11.442
2020-02-23,1.84,0.406,0.57,2,4.285,11.442
2020-02-24,1.71,0.39,0.605,1.82,2.75,11.524
2020-02-25,4.06,0.358,0.555,2,3.735,23.616
2020-02-26,7.04,0.338,0.54,2,5.71,23.616
2020-02-27,4.96,0.366,0.535,2,5.315,12.06
2020-02-28,6.51,0.462,0.595,2,7.06,12.166
2020-02-29,5.33,0.296,0.65,1.63,2,3.998
2020-03-01,4.50,0.46,0.59,2.36,7.61,12.536
2020-03-02,3.72,0.442,0.595,2,7.61,12.596
2020-03-03,3.59,0.364,0.48,2,7.17,12.002
2020-03-04,3.34,0.399,0.5025,1.965,6.9725,11.453
2020-03-05,3.28,0.368,0.595,2,6.945,12.002
2020-03-06,3.09,0.406,0.595,2.08,5.865,12.392
2020-03-07,2.90,0.446,0.59,2,5.495,12.784
2020-03-08,2.89,0.453,0.735,2.06,5.795,11.783
2020-03-09,3.25,0.386,0.675,2,6.835,12.132
2020-03-10,7.18,0.342,0.64,1.93,7.395,12.432
2020-03-11,5.43,0.302,0.605,2,6.985,13.452
2020-03-12,7.36,0.336,0.59,2.46,7.61,15.052
2020-03-13,6.17,0.443,0.8225,2.9,8.0725,23.033
2020-03-14,4.01,0.434,0.745,3.655,7.61,22.586
2020-03-15,3.81,0.428,0.655,3.275,7.61,25.064
2020-03-16,3.99,0.398,0.55,2.46,6.61,36.716
2020-03-17,3.63,0.452,0.51,2.38,7.61,40.846
2020-03-18,3.70,0.49,0.685,2.46,8.3525,44.252
2020-03-19,4.15,0.4,0.9,2.46,7.61,36.796
2020-03-20,3.26,0.475,0.855,2.86,8.5475,42.857
2020-03-21,3.00,0.501,0.8525,3.05,7.92,34.807
2020-03-22,3.53,0.494,0.75,2.865,10.2875,42.398
2020-03-23,3.20,0.594,0.73,2.67,7.845,58.014
2020-03-24,3.01,0.574,0.68,2.46,7.61,28.93
2020-03-25,2.92,0.53,0.6875,2.435,7.61,27.443
2020-03-26,2.84,0.51,0.71,2.46,7.61,59.322
2020-03-27,3.67,0.474,0.66,2.46,7.61,61.71
2020-03-28,3.58,0.468,0.72,2.46,8.65,75.704
2020-03-29,3.19,0.468,0.7,2.46,7.79,65.562
2020-03-30,2.95,0.492,0.7,2.95,8.28,60.994
2020-03-31,2.87,0.492,1.36,2.46,7.83,70.302
2020-04-01,2.90,0.56,1.41,2.68,8.315,58.85
2020-04-02,2.73,0.535,1.1725,2.72,11.7575,48.47
2020-04-03,2.52,0.675,1.2325,2.46,11.6675,71.425
2020-04-04,2.65,0.445,1.3375,3.95,9.44,68.035
2020-04-05,2.51,0.48,1.03,3.83,8.24,59.456
2020-04-06,2.49,0.578,1.085,3.05,9.6,52.916
2020-04-07,2.44,0.62,1.045,2.88,12.0475,48.545
2020-04-08,2.61,0.63,1.09,3,11.43,45.476
2020-04-09,2.00,0.498,1.005,3.54,10.515,52.814
2020-04-10,1.70,0.587,1.175,2.795,9.4475,45.508
2020-04-11,1.67,0.55,0.9,2.51,7.685,36.723
2020-04-12,2.69,0.516,0.7275,2.575,6.8825,47.776
2020-04-13,2.58,0.497,0.83,2.585,7.2125,46.537
2020-04-14,1.86,0.478,1.075,2.48,7.89,39.818
2020-04-15,1.59,0.61,1.155,2.45,5.7425,43.815
2020-04-16,1.59,0.565,1.1475,2.21,4.145,43.815
2020-04-17,1.53,0.66,1.265,2,4.08,37.532
2020-04-18,2.10,0.646,1.135,2.35,5.805,37.532
2020-04-19,2.17,0.624,1.11,2.46,5.805,47.966
2020-04-20,6.94,0.632,1.04,2.46,5.67,37.532
2020-04-21,4.43,0.562,1.06,2.5,6.025,41.96
2020-04-22,3.86,0.516,1.11,2.46,7.805,41.44
2020-04-23,3.24,0.55,1.13,2.46,7.805,34.394
2020-04-24,3.18,0.472,1.21,2.77,8.81,32.368
2020-04-25,3.79,0.512,1.115,3.03,9.75,41.924
2020-04-26,3.52,0.616,1.58,2.89,6.505,37.532
2020-04-27,3.15,0.528,1.305,2.46,6.335,37.532
2020-04-28,2.21,0.532,0.95,2.46,6.785,37.532
2020-04-29,1.63,0.49,1.095,2.46,11.675,74.876
2020-04-30,0.86,0.466,0.85,2.46,10,76.046
2020-05-01,0.84,0.444,0.765,2.31,7.805,77.098
2020-05-02,1.02,0.41,0.88,2.46,7.805,74.876
2020-05-03,0.79,0.37,0.725,2.05,7.805,59.346
2020-05-04,0.65,0.352,0.605,2,7.775,39.288
2020-05-05,0.69,0.308,0.595,1.92,7.775,36.04
2020-05-06,0.64,0.334,0.61,2,7.775,35.08
2020-05-07,0.60,0.354,0.575,2,7.335,37.1
2020-05-08,0.66,0.294,0.55,1.64,7.355,41.348
2020-05-09,2.26,0.306,0.57,2,6.195,32.956
2020-05-10,1.41,0.346,0.51,1.59,6.215,39.636
2020-05-11,1.04,0.314,0.645,1.16,6.48,70.496
2020-05-12,0.92,0.276,0.555,1.42,6.44,67.692
2020-05-13,0.82,0.292,0.49,1.21,5.86,41.36
2020-05-14,0.66,0.31,0.48,1.33,5.035,45.032
2020-05-15,1.00,0.246,0.37,2,5.035,41.746
2020-05-16,1.19,0.236,0.37,1.73,7.585,37.878
2020-05-17,0.83,0.28,0.4625,1.9,5.7575,38.715
2020-05-18,0.99,0.282,0.51,2,7.61,73.688
2020-05-19,10.59,0.276,0.52,2.18,7.745,37.622
2020-05-20,6.34,0.284,0.36,2,6.59,34.54
2020-05-21,3.48,0.252,0.355,2,3.66,33.012
2020-05-22,2.74,0.272,0.365,2,5.275,32.156
2020-05-23,2.68,0.216,0.515,2.45,5.955,60.39
2020-05-24,2.14,0.234,0.425,2.09,5.3,55.77
2020-05-25,1.86,0.14,0.3,1.785,6.7075,44.605
2020-05-26,1.69,0.225,0.4875,1.61,6.5825,39.61
2020-05-27,1.52,0.21,0.365,1.515,6.3225,37.405
2020-05-28,1.49,0.2,0.4,1.76,2.6775,40.13
2020-05-29,1.44,0.155,0.31,1.59,2.5575,38.39
2020-05-30,1.38,0.185,0.395,1.485,2.46,38.815
2020-05-31,1.42,0.175,0.4425,1.71,6.35,39.32
2020-06-01,1.45,0.195,0.3725,1.625,2.97,39.315
2020-06-02,1.59,0.18,0.32,1.59,2.475,42.175
2020-06-03,1.39,0.18,0.3,1.785,3.1125,43.815
2020-06-04,1.15,0.145,0.2625,1.575,2.94,43.225
2020-06-05,1.21,0.115,0.1975,1.565,3.2125,43.815
2020-06-06,1.36,0.135,0.2875,1.855,3.32,43.815
2020-06-07,1.21,0.135,0.335,1.895,6.3525,43.815
2020-06-08,4.91,0.16,0.295,2,4.5725,42.53
2020-06-09,17.41,0.115,0.385,2,6.3425,43.155
2020-06-10,5.99,0.21,0.615,1.735,5.235,38.925
2020-06-11,0.67,0.185,0.32,1.38,2.46,42.87
2020-06-12,0.37,0.155,0.3025,1.3,2.52,37.59
2020-06-13,0.48,0.175,0.36,1.125,2.46,41.805
2020-06-14,0.55,0.19,0.3225,1.225,4.665,49.415
2020-06-15,0.40,0.236,0.4,1.34,3.15,44.938
2020-06-16,0.28,0.215,0.35,1.875,4.6725,38.665
2020-06-17,0.27,0.165,0.2925,2,6.4325,37.75
2020-06-18,0.31,0.222,0.34,1.66,7.61,49.984
2020-06-19,0.36,0.24,0.41,1.43,7.61,49.38
2020-06-20,0.35,0.232,0.39,1.37,7.61,50.132
2020-06-21,0.33,0.212,0.4,2,8,49.752
2020-06-22,0.27,0.204,0.33,2,7.61,49.752
2020-06-23,0.22,0.232,0.58,1.685,7.7075,51.736
2020-06-24,0.44,0.254,0.5375,2.46,9.1,72.865
2020-06-25,0.70,0.267,0.64,1.915,9.1,72.865
2020-06-26,0.44,0.286,0.645,1.99,9.1,72.865
2020-06-27,0.32,0.224,0.87,2,11.37,71.47
2020-06-28,0.28,0.19,0.87,1.89,10,71.47
2020-06-29,0.31,0.202,0.86,2,7.61,66.598
2020-06-30,24.94,0.26,1.22,2.46,13.1,71.47
2020-07-01,14.17,0.482,0.86,2.39,9.83,71.47
2020-07-02,4.87,0.652,1.32,2.46,8,59.024
2020-07-03,3.51,0.488,1.36,2.46,7.94,71.47
2020-07-04,2.66,0.386,1.46,2.66,10.47,71.47
2020-07-05,2.29,0.32,1.42,2.46,24.37,71.47
2020-07-06,2.11,0.604,1.3,3.5,35.69,87.898
2020-07-07,1.67,0.574,1,3.37,25.12,71.47
2020-07-08,1.64,0.65,1.02,2.46,19.77,71.47
2020-07-09,1.81,0.706,2,3.67,12.4,71.47
2020-07-10,2.91,0.704,2.14,3.26,12.4,87.874
2020-07-11,3.01,1.864,2.23,3.01,12.4,77.47
2020-07-12,2.80,1.692,2,4.08,17.36,87.908
2020-07-13,9.81,1.534,2,4.62,9.94,101.84
2020-07-14,37.71,1.054,2.46,4.08,37.71,72.382
2020-07-15,27.61,0.822,2,3.96,63.1,140.804
2020-07-16,18.46,0.79,2,7.61,60.82,135.742
2020-07-17,9.51,0.816,2,5.77,38.57,72.076
2020-07-18,2.88,0.714,2,5,33.55,65.252
2020-07-19,2.57,0.666,1.3,4.5,20.15,66.354
2020-07-20,2.52,0.752,1.82,4.64,12.4,97.442
2020-07-21,2.03,0.64,2,5,9.83,89.99
2020-07-22,1.80,0.748,1.8,3.62,12.4,60.538
2020-07-23,2.72,0.704,1.25,2.92,16.66,73.626
2020-07-24,74.99,0.73,1.4,5.5,40.16,90.836
2020-07-25,69.02,0.724,1,3.5,12.65,82.398
2020-07-26,37.64,0.738,1.14,2.46,12.4,117.022
2020-07-27,14.61,0.698,0.84,2.46,14.61,131.17
2020-07-28,11.42,0.538,0.7,2.46,12.4,111.112
2020-07-29,20.25,0.585,0.82,2.46,18.2875,95.545
2020-07-30,20.77,0.55,0.77,2.255,18.6775,98.785
2020-07-31,15.65,0.515,0.885,2.46,14.8375,94.805
2020-08-01,13.04,0.524,0.92,2.55,14.17,54.864
2020-08-02,11.97,0.57,0.915,2.46,12.185,96.22
2020-08-03,6.85,0.526,0.91,2.46,10.2,97.806
2020-08-04,15.93,0.49,0.89,2.46,14.165,121.73
2020-08-05,8.23,0.458,1.05,2.46,13.465,79.85
2020-08-06,17.57,0.466,0.97,2.46,14.985,94.772
2020-08-07,16.12,0.804,1.605,5.8,21.12,91.142
2020-08-08,15.06,1.09,2,4.5,13.73,87.75
2020-08-09,15.28,0.816,2.13,4.96,13.84,75.4
2020-08-10,18.26,1.312,2,7.58,56.385,191.982
2020-08-11,17.29,1.71,2.615,7.66,27.115,111.158
2020-08-12,15.04,1.602,2.615,8,23.355,90.98
2020-08-13,12.80,1.114,2.185,8.47,22.05,94.546
2020-08-14,11.44,1.666,2.34,8,19.51,69.254
2020-08-15,16.86,1.892,2.46,6.95,29.925,101.112
2020-08-16,14.58,1.964,2.55,8,35.665,99.984
2020-08-17,12.30,1.522,2.42,8,27.705,63.828
2020-08-18,11.06,1.118,2.585,8,32.655,83.506
2020-08-19,9.82,1.006,2.42,8,49.385,141.456
2020-08-20,9.06,0.882,2.46,4.61,26.64,89.724
2020-08-21,8.58,0.716,2.06,4.46,20.885,87.246
2020-08-22,8.67,0.654,1.985,3.62,12.665,76.604
2020-08-23,8.83,1.194,2.46,5.3,11.745,56.28
2020-08-24,6.33,1.728,2.745,7.22,20.46,67.438
2020-08-25,5.78,2.46,3.5275,11.265,42.675,113.53
2020-08-26,3.12,2.46,3.31,8.36,20.62,125.176
2020-08-27,4.61,2.208,3.225,7.73,23.225,96.646
2020-08-28,2.99,2.046,2.785,7.31,27.72,96.33
2020-08-29,2.74,1.542,2.22,5.62,28.185,98.96
2020-08-30,4.14,1.414,2.46,5.08,28.66,101.07
2020-08-31,10.57,1.778,2.57,7.23,24.9525,98.341
2020-09-01,9.37,1.544,2.61,7.61,19.82,83.594
2020-09-02,38.07,1.449,2.46,7.135,13.82,72.417
2020-09-03,224.88,1.222,2.23,5.88,16.095,201.712
2020-09-04,34.37,0.874,2.23,8.51,28.85,139.586
2020-09-05,25.38,1.195,2.595,7.805,27.885,136.5
2020-09-06,23.02,1.08,2.9625,12,38.8775,133.39
2020-09-07,236.41,1.252,2.57,8.97,56.16,155.49
2020-09-12,31.77,0.968,3.18,7.53,39.895,171.504
2020-09-13,31.18,1.47,2.76,5.16,42.89,138.148
2020-09-14,24.54,1.325,2.565,6.085,15.93,86.235
2020-09-15,21.66,1.38,2.5225,5.715,12.2175,92.305
2020-09-16,17.51,1.768,2.46,4.05,14.66,75.354
2020-09-17,12.47,1.75,2.79,5.19,13.6,145.724
2020-09-18,9.94,1.84,2.9325,5.17,12.05,109.24
2020-09-19,9.43,1.968,2.81,5.31,12.4,110.422
2020-09-20,8.99,1.952,2.73,7.61,16.1,78.316
2020-09-21,7.17,1.695,2.8125,6.605,19.395,92.125
2020-09-22,7.28,1.735,2.7075,7.13,23.725,99.495
2020-09-23,7.85,1.315,2.4875,7.44,17.4525,102.485
2020-09-24,6.99,0.91,2.46,5.115,12.4,99.245
2020-09-25,11.72,1.73,2.46,5.065,12.4,94.575
2020-09-26,19.23,1.445,2.46,5.075,15.55,75.075
2020-09-27,24.89,1.035,2.46,4.285,12.2375,65.975
2020-09-28,20.68,1.315,2.5475,4.325,12.4,59.35
2020-09-29,9.49,2.29,2.895,4.34,10.8725,53.64
2020-09-30,9.48,2.13,2.915,5.215,12.4,53.065
2020-10-01,12.69,1.645,2.665,4.2,12.33,52.515
2020-10-02,10.32,1.566,2.46,3.51,11,55.7
2020-10-03,6.98,1.675,2.56,4.03,12.05,83.685
2020-10-04,4.86,1.18,2.2875,4.105,12.4,56.72
2020-10-05,4.40,1.108,2.46,3.64,12.4,55.232
2020-10-06,4.07,0.938,2.46,3.57,17.31,83.18
2020-10-07,3.99,1.175,2.46,3.665,15.58,74.54
2020-10-08,3.93,1.358,2.215,3.34,14.325,54.364
2020-10-09,3.68,0.765,2.1725,3.425,12.7525,51.815
2020-10-10,3.57,0.574,2.2,3.57,10.895,37.424
2020-10-11,3.57,0.725,2.1275,3.91,6.86,42.825
2020-10-12,3.38,0.77,2.11,3.38,9.12,40.6
2020-10-13,3.32,0.795,1.9125,3.16,12.05,72.01
2020-10-14,4.26,0.924,1.835,2.46,9,67.454
2020-10-15,3.28,0.666,1.79,3.28,11.7,39.12
2020-10-16,3.07,0.378,1.725,3,11.7,36.934
2020-10-17,3.07,0.3,1.7825,3.035,10.1525,40.65
2020-10-18,2.98,0.285,1.685,3.135,10.4975,46.095
2020-10-19,2.83,0.69,1.685,3.045,11.7125,39.425
2020-10-20,2.96,1.025,1.9425,2.975,10.1525,38.67
2020-10-21,2.88,0.685,2.46,2.94,12.05,65.93
2020-10-22,2.85,0.67,2.46,2.925,12.1425,65.255
2020-10-23,2.68,0.63,2.0125,2.875,12.0725,54.495
2020-10-24,2.70,0.545,1.9975,2.85,10.7975,51.125
2020-11-05,0.49,0.495,1.0575,2.23,7.61,36.765
2020-11-06,0.54,0.535,0.7975,2.24,7.61,55.655
2020-11-07,0.36,0.525,1.04,2.445,8.3525,58.46
2020-11-08,0.36,0.535,1.2025,2.54,10.1525,41.58
2020-11-09,0.47,0.5,1.1525,2.615,10.1525,52.69
2020-11-10,0.40,0.43,1.1275,2.565,12.2375,63.44
2020-11-11,0.60,0.58,1.0325,2.5,10.7775,61.425
2020-11-12,1.33,0.625,1.1875,2.41,10.7025,60.055
2020-11-13,1.19,0.58,1.1525,2.195,10.5225,54.355
2020-11-14,1.10,0.57,1.1525,2.365,10.685,40.9
2020-11-15,1.22,0.525,1.085,2.45,8.44,42.795
2020-11-16,1.28,0.53,1.2275,2.445,7.61,42.23
2020-11-17,0.42,0.435,1.18,2.16,7.61,39.975
2020-11-18,0.59,0.51,0.95,2.07,7.61,37.775
2020-11-19,1.48,0.505,1.1575,2.305,7.61,36.755
2020-11-20,1.46,0.505,0.8925,2.075,7.61,35.585
2020-11-21,1.21,0.545,0.885,2.06,7.61,35.885
2020-11-22,1.27,0.455,0.695,2.005,8.435,35.175
2020-11-23,1.55,0.405,0.825,2.105,10.1525,36.01
2020-11-24,1.79,0.37,0.82,1.93,7.61,36.895
2020-11-25,2.27,0.385,0.8,2.365,7.61,36.995
2020-11-26,2.80,0.435,0.98,2.23,10.1525,35.835
2020-11-27,1.83,0.38,0.715,2,7.525,32.228
2020-11-28,0.74,0.52,0.755,2,7.08,34.036
2020-11-29,0.42,0.44,0.845,2.46,9.045,34.052
2020-11-30,0.60,0.612,0.935,2.46,7.785,59.826
2020-12-01,0.49,0.412,0.88,2,5.445,57.61
2020-12-02,1.30,0.502,0.875,1.89,3.655,50.412
2020-12-03,2.22,0.5,0.8,2,5.215,32.068
2020-12-04,2.21,0.422,0.8,2,6.63,32.364
2020-12-05,2.30,0.436,0.78,2.3,5.905,28.312
2020-12-06,2.26,0.416,0.73,2,5.305,25.744
2020-12-07,2.29,0.422,0.805,2.29,7.09,32.066
2020-12-08,2.19,0.555,0.8825,2.095,8.915,30.98
2020-12-09,2.19,0.465,0.77,2.175,9.0125,33.44
2020-12-10,2.31,0.434,0.85,2.13,8.42,38.4
2020-12-11,2.26,0.55,0.85,2.26,5.38,16.16
2020-12-12,2.25,0.403,0.8225,1.89,4.815,27.688
2020-12-13,2.39,0.408,0.71,1.925,4.4975,12.4
2020-12-14,2.40,0.399,1.01,2.32,9.3475,25.875
2020-12-15,1.71,0.408,1.03,2.22,12.4,42.888
2020-12-16,1.58,0.406,0.84,2.1,12.4,42.888
2020-12-17,2.27,0.44,0.79,2.13,7.61,46.784
2020-12-18,2.62,0.422,0.69,2,3.93,38.792
2020-12-19,2.71,0.529,0.805,1.925,4.58,41.57
2020-12-20,2.31,0.462,0.7575,2.015,3.92,41.324
2020-12-21,1.95,0.47,0.84,2,4.53,37.192
2020-12-22,1.97,0.506,0.87,2.46,5.33,51.44
2020-12-23,2.02,0.56,0.72,2.02,3.04,37.192
2020-12-24,1.36,0.276,0.63,1.1,2.58,51.44
2020-12-25,1.96,0.599,0.875,1.56,3.055,42.209
2020-12-26,1.96,0.501,0.74,1.69,2.755,41.012
2020-12-27,2.01,0.396,0.7325,1.86,2.575,39.633
2020-12-28,2.03,0.385,0.7325,2.015,4.3775,41.324
2020-12-29,2.65,0.488,0.7175,1.625,3.0075,41.324
2020-12-30,1.15,0.522,0.7425,1.575,3.63,41.324
2020-12-31,0.04,0.294,0.7475,1.58,3.2125,35.864
2021-01-01,0.69,0.55,0.71,1.56,2.46,7.61
2021-01-02,0.66,0.539,0.6775,1.14,2.46,7.61
2021-01-03,0.64,0.53,0.64,0.73,2.46,7.61
2021-01-04,0.65,0.31,0.64,0.86,2.46,7.61
2021-01-05,0.66,0.342,0.66,0.855,2.46,7.61
2021-01-06,0.61,0.328,0.61,0.725,2.46,7.61
2021-01-07,0.58,0.297,0.5875,0.72,2.61,7.61
2021-01-08,0.57,0.341,0.58,0.72,4.83,7.61
2021-01-09,0.55,0.22,0.54,0.7,2.46,7.61
2021-01-10,0.57,0.06,0.54,1.31,2.46,7.61
2021-01-11,0.61,0.21,0.57,1.12,2.46,7.61
2021-01-12,0.61,0.06,0.51,1.01,2.46,7.61
2021-01-13,0.63,0.38,0.55,1.03,7.61,26.42
2021-01-14,0.65,0.13,0.51,1.07,2.46,7.61
2021-01-15,0.67,0.072,0.5125,1,2.46,7.61
2021-01-16,0.68,0.076,0.5275,1.005,2.46,7.61
2021-01-17,0.56,0.103,0.505,0.935,2.46,24.539
2021-01-18,0.65,0.269,0.5025,0.94,2.46,7.61
2021-01-19,0.62,0.392,0.53,0.9,2.46,7.61
2021-01-20,0.62,0.445,0.51,0.825,2.46,7.61
2021-01-21,0.63,0.109,0.5,0.79,3.1525,7.61
2021-01-22,0.67,0.464,0.5175,0.86,2.7825,7.61
2021-01-23,0.77,0.327,0.5125,0.735,2.7825,7.61
2021-01-24,0.74,0.212,0.55,0.895,3.72,7.61
2021-01-25,0.68,0.511,0.5825,1.05,2.46,7.61
2021-01-26,0.66,0.43,0.5325,1.2,3.6525,7.61
2021-01-27,0.68,0.344,0.555,1.125,2.46,7.61
2021-01-28,0.68,0.471,0.54,1.105,3.735,7.997
2021-01-29,0.62,0.438,0.5325,1.125,2.825,7.61
2021-01-30,0.67,0.53,0.565,1.665,4.1425,7.61
2021-01-31,0.66,0.52,0.61,2,3.44,7.61
2021-02-01,0.67,0.521,0.55,1.68,3.81,7.61
2021-02-02,0.67,0.45,0.52,1.04,4.86,13.22
2021-02-03,0.60,0.24,0.52,1.01,3.1,8.186
2021-02-04,0.65,0.264,0.52,1,2.46,11.442
2021-02-05,0.61,0.314,0.49,0.72,2.46,11.442
2021-02-06,0.62,0.387,0.4875,0.8,2.535,11.921
2021-02-07,0.65,0.431,0.4925,0.815,2.46,11.921
2021-02-08,0.64,0.471,0.5475,0.845,2.345,11.921
2021-02-09,0.61,0.442,0.5575,0.97,2.55,11.921
2021-02-10,0.61,0.472,0.54,1.24,2.46,11.921
2021-02-11,0.60,0.463,0.525,1.1,2.46,11.921
2021-02-12,0.61,0.396,0.505,0.78,2.46,11.921
2021-02-13,0.61,0.436,0.555,1.3,2.46,11.442
2021-02-14,0.62,0.452,0.5525,1.67,2.46,11.921
2021-02-15,0.65,0.474,0.655,1.47,2.46,11.921
2021-02-16,0.64,0.49,0.625,1.46,2.55,12.023
2021-02-17,0.59,0.466,0.555,1.375,2.46,11.921
2021-02-18,0.56,0.446,0.5475,1.145,2.4725,10.963
2021-02-19,0.57,0.486,0.535,0.89,2.46,12.202
2021-02-20,0.60,0.444,0.53,0.89,2.46,16.464
2021-02-21,0.60,0.404,0.525,0.88,2.46,11.934
2021-02-22,0.62,0.438,0.57,1.73,2.46,11.442
2021-02-23,0.62,0.406,0.57,2,4.285,11.442
2021-02-24,0.61,0.39,0.605,1.82,2.75,11.524
2021-02-25,0.60,0.358,0.555,2,3.735,23.616
2021-02-26,0.56,0.338,0.54,2,5.71,23.616
2021-02-27,0.62,0.366,0.535,2,5.315,12.06
2021-02-28,0.62,0.462,0.595,2,7.06,12.166
2021-03-01,2.26,0.46,0.59,2.36,7.61,12.536
2021-03-02,1.19,0.442,0.595,2,7.61,12.596
2021-03-03,0.79,0.364,0.48,2,7.17,12.002
2021-03-04,0.83,0.399,0.5025,1.965,6.9725,11.453
2021-03-05,1.07,0.368,0.595,2,6.945,12.002
2021-03-06,2.08,0.406,0.595,2.08,5.865,12.392
2021-03-07,1.14,0.446,0.59,2,5.495,12.784
2021-03-08,1.03,0.453,0.735,2.06,5.795,11.783
2021-03-09,1.06,0.386,0.675,2,6.835,12.132
2021-03-10,1.32,0.342,0.64,1.93,7.395,12.432
2021-03-11,1.33,0.302,0.605,2,6.985,13.452
2021-03-12,3.09,0.336,0.59,2.46,7.61,15.052
2021-03-13,3.34,0.443,0.8225,2.9,8.0725,23.033
2021-03-14,1.71,0.434,0.745,3.655,7.61,22.586
2021-03-15,1.40,0.428,0.655,3.275,7.61,25.064
2021-03-16,1.48,0.398,0.55,2.46,6.61,36.716
2021-03-17,1.25,0.452,0.51,2.38,7.61,40.846
2021-03-18,0.99,0.49,0.685,2.46,8.3525,44.252
2021-03-19,0.90,0.4,0.9,2.46,7.61,36.796
2021-03-20,0.88,0.475,0.855,2.86,8.5475,42.857
2021-03-21,0.83,0.501,0.8525,3.05,7.92,34.807
2021-03-22,0.75,0.494,0.75,2.865,10.2875,42.398
